Geneid	dukeepi1513rep2	dukeepi1513rep3	dukeepi1930rep2	dukeepi1930rep3	dukeepi3169rep2	dukeepi3169rep3	dukeepi3949rep2	dukeepi3949rep3	dukeepi4000rep2	dukeepi4000rep3	dukeepi1046cap2	dukeepi2213cap1	dukeepi2213cap2	dukeepi2638cap1	dukeepi2953cap1	dukeepi2953cap2	dukeepi1895rep1	dukeepi1895rep2	dukeepi2948rep1	dukeepi2948rep2	dukeepi3956rep1	dukeepi3956rep2
BFSP1	342	403	190	231	445	308	248	154	191	182	233	454	169	346	44	154	55	29	19	201	77	29
RPS27AP2	30	27	0	27	0	0	15	10	0	12	0	0	2	2	1	1	29	13	1	0	0	45
DSTN	109046	127347	103564	104767	185727	225283	129481	119536	63480	79509	46546	43644	38544	70574	43115	66976	59205	49679	49406	25121	72465	55327
RP11-462D18.2	6	4	0	1	34	1	15	1	20	9	36	80	7	0	0	0	8	5	10	34	1	0
RRBP1	98	327	190	389	157	373	200	488	77	317	884	433	158	380	395	607	9	4	5	8	7	13
BANF2	0	1	0	0	1	1	1	0	0	1	2	0	1	3	0	1	0	1	0	2	0	0
AL035045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-905G11.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX5	3899	3359	6897	8534	6589	6575	4277	3709	3128	3002	2680	1556	1634	2396	1381	2332	2394	2180	1508	871	2953	2885
OVOL2	2	2	21	0	0	0	0	7	0	7	1	59	1	3	1	1	0	0	0	0	0	0
SNORD17	2	0	22	1	21	7	0	5	8	0	0	58	16	2	2	1	0	4	2	0	0	0
C20orf72	202	279	515	440	432	404	331	263	237	310	104	436	198	47	564	230	34	52	26	133	108	79
PTMAP3	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0
RP4-726N1.2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RPL15P1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CSRP2BP	3642	3186	4568	3033	8194	6376	5214	2952	2542	1890	1558	1332	1651	1336	1613	2208	1064	1094	1316	2011	1634	1416
PET117	160	123	261	189	350	323	180	118	85	110	142	224	193	182	217	363	111	66	85	77	71	79
AL050321.1	0	0	0	0	0	4	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0
RP4-717M23.2	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	1
ZNF133	2233	2197	2358	1685	5180	4258	3073	1694	2082	1463	1022	2526	1474	761	1719	1867	403	337	242	427	220	304
RP4-568F9.3	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP4-568F9.6	42	5	55	15	56	51	26	18	42	35	0	0	9	0	13	2	23	3	5	1	523	8
RNY4P11	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
DZANK1-AS1	0	15	2	0	0	23	0	0	0	0	14	3	1	0	0	4	0	0	0	0	0	0
DZANK1	1219	1079	1396	1030	2142	2208	1137	821	1066	792	656	634	652	501	685	905	345	353	357	672	712	363
GCNT1P1	0	1	0	61	11	3	6	0	18	0	12	0	0	38	0	0	1	10	0	1	3	0
RNA5SP476	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3F	4816	4617	7477	3959	9499	8803	8331	4453	3749	3103	1593	2024	2171	1980	2456	2551	3230	2376	2174	2057	2715	2825
MIR3192	3	5	0	0	0	4	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
RPL21P3	11	2	1	0	2	20	2	1	2	6	1	0	3	1	40	0	18	4	1	1	0	16
RBBP9	873	834	1332	1058	1475	1177	1230	858	486	580	237	253	236	1129	55	390	487	183	233	441	169	146
RPS19P1	0	0	0	0	0	0	0	2	0	0	18	1	1	1	9	0	0	0	0	4	0	0
SEC23B	5352	4553	6414	4309	11113	8189	9860	5638	5586	2936	2350	1762	1682	2796	3290	2622	2078	1666	1255	2344	2078	2692
AL121893.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00493	5472	4398	5269	3762	9075	7577	5393	3094	4037	3074	3804	4743	5140	4767	5582	6369	936	713	690	4348	1050	912
DTD1	4455	5401	3585	4386	10497	16119	4887	5437	3119	5295	4150	4505	4538	5047	4373	5909	111	105	92	1112	153	145
DUXAP7	0	0	3	0	0	10	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
RP11-379J5.5	18	0	3	0	18	6	1	2	20	7	8	8	11	1	0	0	4	1	7	7	0	0
EEF1A1P34	0	27	0	0	63	9	35	6	70	7	3	0	2	12	1	11	4	45	9	20	0	0
LINC00652	150	77	40	34	182	324	127	106	133	41	68	18	47	55	1	35	13	26	16	82	23	56
C20orf78	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0
SCP2D1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AL136090.1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC24A3	11631	11160	11273	11656	27680	27840	21336	17311	11776	12372	12806	13577	12082	10563	9926	11505	4032	3024	2511	4295	3241	3444
RP11-97N19.2	0	15	7	24	10	10	10	5	4	4	0	6	0	0	0	0	0	0	0	0	0	0
RP5-1027G4.3	40	34	126	66	98	135	65	36	142	74	37	4	114	30	7	50	6	7	0	25	0	22
AL049647.1	0	3	0	0	0	0	5	2	3	0	1	0	0	4	0	0	2	0	5	0	0	0
AL139429.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-718D20.3	10	16	0	0	2	21	0	2	2	0	0	0	0	0	5	0	4	0	0	2	1	2
AL121761.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL121761.2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RP1-122P22.2	2	5	13	5	3	38	17	17	9	18	7	0	4	11	0	0	0	0	0	0	0	2
RPL12L3	6	2	44	37	18	23	11	6	2	3	0	0	10	4	3	7	10	0	0	6	0	0
RIN2	4441	8661	14666	27691	6209	15516	6179	9758	2472	5862	5580	6594	3341	4799	6138	5833	13993	12037	14182	5051	45452	16551
NAA20	14971	13688	15407	12859	27724	26240	19742	13372	9676	9048	8514	8696	8173	9164	14195	11492	3935	2956	3224	4007	4888	4294
CRNKL1	3953	4001	4104	2985	8886	7567	5994	3503	3094	2311	1868	1272	1345	1314	1552	1506	3657	3039	2985	2386	1700	4317
C20orf26	398	270	269	242	1079	723	1044	892	279	307	147	134	89	211	389	369	194	84	86	206	216	103
RP5-1002M8.4	0	16	10	13	0	2	8	10	0	5	11	0	0	0	0	0	0	1	0	1	0	0
RP5-1178H5.2	3	0	4	2	21	29	22	12	0	18	7	71	0	0	4	2	0	1	0	15	2	2
RPL17P1	2	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0
RP5-1096J16.1	21	47	13	0	6	5	25	5	1	0	6	0	0	15	0	0	3	0	0	12	0	0
INSM1	108	49	57	166	39	91	58	32	147	83	116	155	18	246	5	3	57	39	80	28	0	38
RALGAPA2	844	1174	1463	1304	2033	1612	1183	976	1249	1112	925	870	802	724	220	318	204	199	75	393	17	218
EIF4E2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS11P1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
RP5-1177M21.1	0	2	0	19	0	1	0	0	0	6	0	0	6	0	0	0	11	0	0	1	0	0
LINC00237	17	6	67	96	24	16	23	25	8	26	37	0	16	0	1	3	1	9	7	0	0	1
RPL24P2	1	0	0	0	0	0	0	0	0	0	1	0	4	4	0	2	1	0	0	0	0	0
PLK1S1	2710	3160	2430	2426	4165	4994	1667	1340	1516	1883	1916	1190	1350	817	1543	2721	1789	1555	1490	894	1927	1025
RNA5SP477	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0
RP5-872K7.7	0	0	0	7	11	11	0	10	18	9	30	0	5	0	0	1	0	1	7	0	0	1
RP4-777D9.2	37	44	13	22	30	46	1	8	63	22	49	8	17	11	0	0	7	34	18	40	30	15
RPS15AP1	23	28	35	59	57	39	29	29	19	22	29	28	26	43	31	46	50	37	53	19	48	48
ZNF877P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XRN2	8441	7476	7934	5370	18355	15112	10011	7177	7763	5782	4511	3101	3056	2389	2588	6069	2714	2865	2632	4080	4493	3330
NKX2-4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
RP11-227D2.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
RP5-984P4.1	0	0	0	0	16	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTM3P1	0	0	2	30	0	5	0	9	0	14	0	0	0	0	77	0	0	0	0	0	0	0
NKX2-2	16	0	14	11	21	25	10	7	32	29	47	1	17	29	59	47	0	0	0	4	0	2
NKX2-2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-984P4.4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
PAX1	0	0	0	2	0	2	0	0	0	0	2	3	1	5	3	1	2	3	0	0	0	0
SLC25A6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL41P1	8	3	1	6	20	5	4	4	5	8	6	3	4	11	9	12	0	0	1	0	0	0
RP5-1185K9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	4	0	0	0	1	1
RP11-125P18.1	3	0	0	1	0	1	0	1	0	0	1	3	0	1	0	2	0	0	0	0	0	0
RP5-1097P24.1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1
RP5-828K20.1	1	0	2	2	3	1	1	0	0	0	0	3	0	3	1	2	0	1	0	1	3	0
RP5-828K20.2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
RP5-1004I9.1	0	0	0	0	1	1	0	0	0	0	0	1	2	2	2	0	1	0	0	4	0	6
RP11-216C10.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
LINC00261	0	2	2	3	0	0	0	0	0	2	1	4	5	4	2	4	6	3	0	3	0	1
FOXA2	0	0	0	0	0	0	0	0	0	0	5	3	3	1	6	2	0	1	0	1	3	1
RP4-788L20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RP11-359G22.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
KRT18P3	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
AL158175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYB5P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-189G24.2	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2
RP4-753D10.5	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	5	0	2	0	2
RP4-753D10.3	90	58	32	26	72	111	34	20	18	9	71	84	45	117	0	91	0	2	1	13	0	9
SSTR4	0	43	11	0	6	25	0	11	0	2	5	1	21	12	35	1	0	0	0	0	0	0
THBD	426	547	527	454	259	344	617	335	70	165	150	178	148	292	82	3	98	119	69	13	119	62
CD93	80	74	175	58	64	111	394	176	26	66	50	630	9	38	62	7	47	29	43	44	4	62
AL118508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00656	5	0	0	0	0	1	0	0	0	4	1	1	1	2	1	0	0	0	0	0	0	0
RNA5SP478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-737E23.2	14	6	1	0	0	0	0	0	10	9	0	0	0	16	0	0	0	0	0	0	0	0
RP3-322G13.7	0	5	1	1	1	11	2	13	0	3	0	0	0	21	0	0	8	1	0	1	0	14
AL096677.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0
NXT1	178	405	157	296	213	589	206	285	171	331	359	164	281	538	325	477	40	30	12	75	63	33
RP3-322G13.5	23	20	25	14	52	28	13	13	31	25	88	25	7	15	0	96	6	1	0	2	0	1
GZF1	2180	2323	3526	2500	4701	5711	2660	2213	2448	1300	800	2193	1037	1079	587	1882	1464	1242	1603	1428	1775	1323
NAPB	69811	61473	69648	44918	164709	148356	97077	67331	61531	50275	27432	21837	25734	29371	23371	25244	25170	19898	14714	57961	11945	13074
RNA5SP479	0	7	0	0	7	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CSTL1	0	1	0	0	0	2	0	0	0	0	3	2	1	1	4	0	0	0	0	1	0	0
CST11	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
CST12P	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2
CST8	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	2
RP3-333B15.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CST13P	0	0	0	0	0	6	0	1	0	0	14	3	0	0	0	0	0	9	0	0	0	1
CST9LP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CST9L	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
RP11-218C14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CST9	0	0	0	0	0	0	0	0	0	0	1	3	2	1	2	0	0	0	0	0	0	0
CST3	5306	24686	9971	31889	6190	23246	6899	19748	3747	15107	35465	13573	11424	12575	15096	20431	140	124	65	756	287	92
RP11-218C14.5	9	2	28	7	6	17	12	5	15	0	7	0	2	13	0	32	1	2	0	4	0	0
CST4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CSTP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
XXyac-YX60D10.1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CST2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CST5	0	0	0	0	0	0	12	14	0	1	1	0	1	0	0	1	0	0	0	0	0	0
CSTP1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1
RP5-831C21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGTLC1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0
POM121L3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1100I6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
RP5-1100I6.2	90	77	0	0	0	40	0	14	10	21	1	5	1	2	1	1	0	14	1	23	0	0
RNU1-23P	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
RP4-564O4.1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
GAPDHP53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SYNDIG1	1721	2142	1728	2059	2657	4394	2318	2676	1332	1915	1529	871	1537	1719	1359	2452	42	25	26	53	36	19
RP11-526K17.2	18	0	4	24	5	27	21	18	42	35	29	0	9	0	1	79	1	5	0	9	0	0
RP5-860P4.2	14	0	103	0	0	17	15	18	8	2	16	0	2	0	5	0	0	0	0	0	0	0
CST7	0	0	11	11	0	10	0	5	4	11	0	0	16	1	1	34	0	0	0	3	0	0
APMAP	22975	21011	16421	13465	57216	56771	19099	14967	24108	22717	17569	15615	15510	14927	17450	18859	1161	994	1386	5755	1050	1224
ACSS1	148	425	2259	2151	691	1026	231	339	342	767	1927	360	406	737	654	1305	14	17	3	81	16	24
VSX1	183	211	1007	907	243	397	173	268	77	55	314	0	47	605	161	321	42	18	6	5	2	39
RP5-1025A1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-738P15.1	25	58	150	31	106	50	66	38	11	32	1	0	2	121	2	4	6	0	0	3	0	12
RP4-738P15.4	0	0	8	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
ENTPD6	3667	9420	4237	8280	6263	21451	3084	9536	1639	7166	6167	7268	6194	7813	7443	7177	28	16	17	30	25	45
AL035252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYGB	5115	11557	5345	10156	8970	34879	3745	10680	1770	8094	7890	9336	6906	10820	10430	11302	42	51	16	110	34	42
ABHD12	1620	2334	1050	1684	3591	5599	1741	2115	1372	2237	3253	4315	3516	3405	3926	3792	15	9	32	292	5	40
PPIAP2	30	41	31	51	98	101	28	36	60	76	0	0	1	1	2	0	18	0	2	15	0	4
GINS1	481	434	192	250	877	1096	335	469	597	290	288	228	222	118	228	266	228	117	253	343	233	198
NINL	462	504	551	555	908	799	381	381	709	686	582	241	779	693	492	494	115	104	118	146	52	180
NANP	1133	1264	948	706	2914	2679	2581	1652	1305	874	856	673	432	372	94	621	739	669	770	926	489	680
RP4-694B14.5	138	67	105	112	210	224	114	109	104	145	61	1	33	80	249	6	42	16	26	49	0	4
RP4-694B14.4	0	1	3	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
ZNF337	187	131	235	124	356	203	116	97	205	156	138	50	16	76	93	34	3	3	4	38	0	0
VN1R108P	68	194	115	116	353	298	166	73	190	113	6	3	24	2	0	163	282	369	319	114	369	229
RP13-401N8.1	18	35	19	25	77	67	51	22	45	27	0	0	30	13	22	12	56	50	19	43	0	11
FAM182B	167	198	253	335	331	453	107	169	158	224	120	116	229	85	231	256	15	31	10	28	0	12
RP13-401N8.3	8	7	4	23	9	15	10	11	1	8	0	4	3	0	0	2	0	0	2	8	0	0
CFTRP1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
RP4-760C5.5	3	1	2	0	6	7	0	0	0	17	0	0	27	2	0	0	2	1	24	8	0	4
RP4-760C5.3	10	24	35	5	15	15	10	2	2	16	1	0	25	2	19	0	15	12	1	9	0	0
CTD-2514C3.1	41	49	49	27	59	25	23	45	33	46	78	66	124	99	64	160	2	4	0	18	0	2
FAM182A	399	391	658	484	587	766	461	257	343	229	87	20	143	176	43	149	278	145	162	181	271	126
NCOR1P1	0	1	0	1	5	1	1	1	0	1	1	0	14	9	25	12	2	0	1	0	0	0
RP13-329D4.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-410C9.1	1	2	2	3	2	6	0	2	1	1	1	0	1	2	7	0	2	2	1	6	1	19
RP3-410C9.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MIR663A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-610C12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
RP4-610C12.4	171	241	757	103	266	578	43	17	228	277	158	9	120	7	0	0	0	0	269	123	1	17
RP4-610C12.3	97	144	180	69	180	325	11	29	181	153	72	26	70	33	0	16	4	3	159	127	0	24
RP4-610C12.1	4	3	19	14	17	6	10	0	1	0	0	0	14	0	0	1	5	1	12	4	2	9
FRG1B	2478	2595	2915	2677	3653	4657	1040	1043	1294	1977	469	1043	1244	884	938	543	238	302	563	988	292	177
AL441988.1	2	1	0	13	22	3	0	0	0	20	0	1	4	0	0	0	0	6	0	0	0	0
MLLT10P1	7	9	54	31	223	56	19	4	6	17	9	53	67	0	2	1	0	9	31	12	1	0
DEFB115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DKKL1P1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-854E16.2	0	3	6	3	2	1	4	4	1	4	5	11	9	0	0	22	0	1	0	4	0	0
DEFB116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL31P3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAUS6P2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0
RNA5SP480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB118	0	1	1	1	1	1	0	0	0	0	0	0	1	3	0	1	1	1	1	0	1	1
DEFB119	0	1	0	1	0	0	0	0	0	0	2	0	7	10	1	0	0	2	0	2	0	0
DEFB121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1
DEFB122	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0
DEFB123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DEFB124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REM1	0	3	19	61	2	5	6	16	3	20	1	0	2	2	1	0	0	0	0	0	0	1
LINC00028	0	0	0	0	8	0	0	0	0	0	0	0	34	3	2	1	0	0	0	2	0	0
HM13	1073	1531	997	1809	1481	3638	884	2050	517	1272	1342	1454	880	1415	1249	969	28	21	11	81	10	55
RP3-324O17.4	33	36	33	45	35	23	52	19	15	41	9	0	0	2	1	20	1	0	0	0	0	0
HM13-IT1	1	7	0	13	6	12	3	1	12	22	29	13	1	25	0	21	0	2	0	6	0	0
HM13-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ID1	56	236	62	218	46	229	36	211	39	203	550	667	143	318	194	316	6	0	0	5	0	48
MIR3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX4I2	8	22	55	45	102	60	40	20	19	35	64	61	39	109	105	0	0	1	0	0	0	0
BCL2L1	815	1501	1410	2232	1334	4093	1104	2031	400	1193	1900	1123	1714	2030	1361	1190	11	25	9	83	5	22
RP11-243J16.7	8	0	0	0	7	0	6	2	0	0	2	0	0	0	0	0	0	2	0	8	0	0
AL160175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPX2	386	197	212	171	275	406	214	270	166	223	239	139	101	73	180	225	74	140	82	118	285	106
RP11-243J16.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	2	9	0	0	0	0	2	2	0	0	19	1	26	7	1	1	0	0	0	1	0	1
FOXS1	0	0	0	0	0	3	4	4	0	0	56	8	48	0	1	1	0	0	0	2	0	0
DUSP15	1	3	2	12	7	4	4	9	0	7	25	27	7	4	13	3	1	1	1	1	0	3
TTLL9	122	134	136	139	480	191	369	127	140	144	252	11	144	348	286	121	59	48	24	85	2	16
PDRG1	1791	1681	1986	1672	4516	3602	3320	1797	2418	1279	1757	2614	1475	2220	1115	1747	0	2	2	893	0	10
XKR7	0	1	0	2	5	12	8	5	0	2	0	0	17	3	0	55	0	2	0	5	0	3
RP1-310O13.12	124	27	26	37	109	141	175	137	45	103	79	57	30	155	137	54	1	1	8	25	1	0
RNA5SP481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
CCM2L	8	8	60	50	44	36	32	27	6	39	67	69	60	131	7	2	8	15	2	7	41	3
RP1-310O13.7	0	1	0	9	0	1	0	6	1	6	1	96	0	0	0	0	1	1	1	1	0	0
RNA5SP482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCK	110	44	74	121	60	50	51	77	8	125	219	46	16	128	192	3	6	4	9	5	0	0
TM9SF4	3886	3211	4232	2812	9479	7725	5566	2528	3140	2349	1999	2007	2622	2094	2677	2355	288	217	159	2127	225	296
AL049539.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RSL24D1P6	0	23	0	35	18	38	9	10	0	4	0	0	26	44	0	3	10	6	4	0	0	0
TSPY26P	975	705	824	877	1873	1525	737	481	595	593	135	435	461	595	626	487	367	267	113	308	631	233
PLAGL2	1083	731	1671	997	1956	2662	1320	1099	865	964	742	1090	865	470	1598	932	301	318	380	763	528	371
POFUT1	949	669	1177	670	1623	1562	1337	1011	815	796	685	570	577	617	927	642	25	44	29	240	29	48
RP11-392M18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF3B	15547	12351	15164	11085	28523	23886	23306	13234	12182	9079	7338	7409	8024	7386	8018	8402	3018	2582	1962	10257	2390	2255
AL121897.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASXL1	1692	2025	2345	2740	4117	4486	2515	1744	2515	1820	2446	2185	3129	1299	3161	1478	486	366	358	577	620	535
C20orf112	1881	3074	1098	1288	3849	7338	964	1747	1351	2741	1075	862	1502	434	1638	1405	631	573	592	1163	488	761
RP5-1184F4.5	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0
RP11-410N8.3	60	77	52	35	178	134	104	86	27	30	235	0	42	44	121	86	5	0	0	13	0	0
RP11-410N8.1	24	1	0	0	10	4	0	1	1	1	0	0	0	20	0	0	0	1	0	0	0	0
RP11-410N8.4	0	0	33	3	6	0	0	2	0	0	1	1	0	0	21	1	0	0	0	1	0	0
C20orf203	36	33	49	23	110	74	22	36	66	80	200	11	93	78	3	133	28	7	11	11	0	16
BAK1P1	89	37	114	27	183	149	40	31	54	33	3	5	17	22	13	4	4	0	2	20	0	1
COMMD7	2085	4707	3208	5016	3506	7535	2697	3953	2000	3425	3338	2022	4026	5282	4278	5116	852	607	798	1191	954	906
DNMT3B	73	69	110	7	45	106	36	44	51	73	32	3	14	8	40	3	73	83	14	28	206	31
MAPRE1	4759	2691	7528	5704	6963	5041	9728	4669	4071	2669	2003	520	812	2519	2424	1931	1323	1011	618	2451	671	946
RP5-1085F17.4	17	24	38	23	40	50	35	12	20	17	9	0	0	0	0	0	8	2	3	9	0	3
RP5-1085F17.3	2757	3980	5035	4059	4322	4865	4566	3912	2578	1683	1441	1246	849	2092	1248	1198	829	569	480	2539	812	444
EFCAB8	16	2	0	14	11	1	0	6	0	6	0	0	0	0	1	0	0	1	0	3	0	3
SUN5	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	2	1	1
BPIFB2	14	0	0	0	0	1	13	0	0	0	1	1	2	1	2	2	0	0	0	0	0	1
BPIFB6	0	0	1	0	1	0	0	0	0	0	2	1	1	0	2	0	0	0	0	1	1	1
HDHD1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BPIFB3	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	1	1	1	0	0	0	0
